Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$89,299 /yr (est.)",89299.0,"Project Manager, CAE Exponential Technologies (Hybrid) Virtual Reality/Augmented Reality",7,1,1,BD, NC,3.9,0,126,10000+ Employees,1897,Company - Public,Health Care Products Manufacturing,Manufacturing,$10+ billion (USD),3.6,3.8,3.9,3.4,3.7,2023-06-04 00:04:34.889901,yr
"$126,722 /yr (est.)",126722.0,Senior Product Applications Engineer - Oregon,8,1,-1,Veeco,Oregon,3.9,0,78,1001 to 5000 Employees,1945,Company - Public,Machinery Manufacturing,Manufacturing,$500 million to $1 billion (USD),3.5,3.9,3.6,3.6,3.8,2023-06-04 00:04:38.346346,yr
"$55,891 /yr (est.)",55891.0,3D Modeler and Animator,0,1,0,"Analytical Mechanics Associates, Inc.", VA,4.5,0,61,201 to 500 Employees,1962,Company - Private,Aerospace & Defense,Aerospace & Defense,$5 to $25 million (USD),4.4,4.1,4.5,4.4,4.4,2023-06-04 00:04:41.544657,yr
"$176,500 /yr (est.)",176500.0,Computer Vision Engineer,3,2,1,Niantic, CA,3.5,0,12,501 to 1000 Employees,2011,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.3,3.8,3.5,2.6,3.7,2023-06-04 00:04:44.602202,yr
"$44,530 /yr (est.)",44530.0,Lab Coordinator - Extended Reality Support,3,1,1,Northeastern University, MA,4.3,0,125,1001 to 5000 Employees,1898,College / University,Colleges & Universities,Education,$100 to $500 million (USD),4.0,3.8,4.1,3.8,4.1,2023-06-04 00:04:48.473558,yr
"$165,200 /yr (est.)",165200.0,Senior Software Engineer,8,1,1,Microsoft, WA,4.3,0,48,10000+ Employees,1975,Company - Public,Computer Hardware Development,Information Technology,$10+ billion (USD),4.1,4.1,4.3,3.9,4.1,2023-06-04 00:04:51.505834,yr
"$72,500 /yr (est.)",72500.0,Software Project Manager,5,1,1,BadVR,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-04 00:04:54.801347,yr
"$162,000 /yr (est.)",162000.0,Engineer - AR Computer Vision,3,1,1,Child Mind Institute, NY,3.5,0,14,201 to 500 Employees,2009,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$25 to $100 million (USD),3.7,3.4,3.0,3.0,3.3,2023-06-04 00:05:00.790843,yr
"$207,000 /yr (est.)",207000.0,Research Scientist: Materials & Processes Innovation,8,1,1,Meta, WA,3.9,0,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-06-04 00:05:16.005337,yr
"$154,500 /yr (est.)",154500.0,"QA Engineering Lead, Reality Labs",5,1,1,Meta, CA,3.9,0,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-06-04 00:05:19.318492,yr
"$68,500 /yr (est.)",68500.0,Immersive (VR/AR) UX/UI Designer,5,1,1,BadVR,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-04 00:05:22.684454,yr
"$276,000 /yr (est.)",276000.0,"Software Engineering Tech Lead, Developer Productivity",0,1,1,Snapchat, CA,3.9,0,12,5001 to 10000 Employees,2011,Company - Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.3,4.0,3.1,3.7,2023-06-04 00:05:36.984528,yr
"$276,000 /yr (est.)",276000.0,Software Engineering Tech Lead: Advertiser Experience,0,1,1,Snapchat, CA,3.9,0,12,5001 to 10000 Employees,2011,Company - Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.3,4.0,3.1,3.7,2023-06-04 00:05:40.683671,yr
"$119,942 /yr (est.)",119942.0,"Senior Manager, Product Management (Augmented Reality)",10,1,1,Harman International, MI,3.9,0,43,10000+ Employees,1980,Company - Private,Consumer Product Manufacturing,Manufacturing,$5 to $10 billion (USD),3.6,3.6,3.7,3.4,3.8,2023-06-04 00:05:48.463648,yr
