Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$154,525 /yr (est.)",154525.0,Multiplayer Gameplay Software Engineer - The Sims,5,1,1,Electronic Arts, TX,4.0,0,41,10000+ Employees,1982,Company - Public,Video Game Publishing,Media & Communication,$5 to $10 billion (USD),3.8,3.8,4.1,3.6,4.0,2023-06-06 01:21:56.240806,yr
"$110,240 /yr (est.)",110240.0,Senior Producer,-1,-1,-1,Territory Studio, CA,4.3,0,-1,-1,-1,-1,-1,-1,-1,3.9,3.4,3.9,3.7,3.2,2023-06-06 01:21:59.249802,yr
"$127,500 /yr (est.)",127500.0,Senior Producer,5,2,1,Bethesda Game Studios, TX,3.5,0,-1,-1,-1,-1,-1,-1,-1,2.4,3.3,3.6,2.3,3.8,2023-06-06 01:22:18.790763,yr
$25.00 /hr (est.),52000.0,Studio Operator - Freelance,1,1,1,FanDuel, CA,4.0,0,14,501 to 1000 Employees,2009,Company - Private,Sports & Recreation,"Arts, Entertainment & Recreation",$100 to $500 million (USD),3.8,3.8,4.0,3.7,3.8,2023-06-06 01:22:22.609895,hr
"$42,900 /yr (est.)",42900.0,Broadcast Associate- CBS Sports (Freelance),0,1,0,CBS Sports, NY,3.9,0,4,10000+ Employees,2019,Company - Public,Film Production,Media & Communication,$10+ billion (USD),3.5,3.5,3.9,3.5,3.8,2023-06-06 01:22:25.682057,yr
"$98,374 /yr (est.)",98374.0,Senior Producer - Narrative,5,1,1,2K, CA,3.9,0,18,Unknown,2005,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.7,3.7,3.9,3.5,3.6,2023-06-06 01:22:28.656270,yr
"$100,075 /yr (est.)",100075.0,Senior Producer,6,2,0,Firaxis, MD,4.4,0,27,51 to 200 Employees,1996,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.9,3.5,4.6,3.8,4.4,2023-06-06 01:22:32.106481,yr
$26.85 /hr (est.),55848.0,Media Production Specialist,0,1,1,"California State University, Long Beach", CA,4.3,0,74,5001 to 10000 Employees,1949,College / University,Colleges & Universities,Education,$25 to $100 million (USD),3.8,3.6,4.2,3.9,4.3,2023-06-06 01:22:35.237041,hr
"$61,897 /yr (est.)",61897.0,QA Localization Tester - French Language,2,1,1,2K Vegas, NV,3.9,0,18,Unknown,2005,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.7,3.7,3.9,3.5,3.6,2023-06-06 01:22:38.555263,yr
"$72,000 /yr (est.)",72000.0,Associate Producer - Crawl,3,1,0,FanDuel, CA,4.0,0,14,501 to 1000 Employees,2009,Company - Private,Sports & Recreation,"Arts, Entertainment & Recreation",$100 to $500 million (USD),3.8,3.8,4.0,3.7,3.8,2023-06-06 01:22:41.860407,yr
"$61,522 /yr (est.)",61522.0,Producer,3,1,-1,"Take-Two Interactive Software, Inc.", MA,3.9,0,30,1001 to 5000 Employees,1993,Company - Public,Video Game Publishing,Media & Communication,$1 to $5 billion (USD),3.7,3.8,3.7,3.5,3.7,2023-06-06 01:22:45.214843,yr
