Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$51,260 /yr (est.)",51260.0,Medical Writer- Career Opportunity for Nurses,0,2,-1,"Medpace, Inc.
3.3","Cincinnati, OH",3.3,0,31,1001 to 5000 Employees,1992,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$100 to $500 million (USD),3.3,2.9,3.1,2.9,3.1,2023-06-06 01:25:56.543910,yr
"$80,321 /yr (est.)",80321.0,Thinker & Conversion Writer,0,1,1,"Gorilla 76
4.9","Saint Louis, MO",4.9,0,17,1 to 50 Employees,2006,Company - Private,Advertising & Public Relations,Media & Communication,$1 to $5 million (USD),4.2,4.7,5.0,4.8,4.7,2023-06-06 01:25:59.045602,yr
$45.19 /hr (est.),93995.2,"Social Media Production Manager, Pokémon GO (Contract)",4,2,1,"Niantic
3.5","San Francisco, CA",3.5,0,12,501 to 1000 Employees,2011,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.3,3.8,3.5,2.6,3.7,2023-06-06 01:26:01.901271,hr
"$65,000 /yr (est.)",65000.0,Digital Content Writer,2,1,-1,Schubert b2b,"Downingtown, PA",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 01:26:08.246916,yr
"$150,000 /yr (est.)",150000.0,Sr. Visual Designer - IT SecOps (Remote),0,1,1,"CrowdStrike
4.3",Remote,4.3,1,12,1001 to 5000 Employees,2011,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),4.1,4.1,4.1,3.8,4.1,2023-06-06 01:26:13.380299,yr
"$75,000 /yr (est.)",75000.0,Postdoctoral Associate,0,1,0,"MIT
4.3","Cambridge, MA",4.3,0,162,10000+ Employees,1861,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),4.2,3.7,4.0,3.7,3.6,2023-06-06 01:26:20.840849,yr
$16.58 /hr (est.),34486.4,MARVELOUS Caregivers Needed,0,1,-1,"Sharp Home Care
3.8","Marietta, GA",3.8,0,-1,-1,-1,-1,-1,-1,-1,3.2,4.4,3.8,3.2,3.8,2023-06-06 01:26:30.966257,hr
"$127,003 /yr (est.)",127003.0,"Program Manager, Documentation Management",5,2,1,"Netflix
4.3","Los Gatos, CA",4.3,0,26,5001 to 10000 Employees,1997,Company - Public,Internet & Web Services,Information Technology,$5 to $10 billion (USD),3.9,4.6,4.2,3.8,3.9,2023-06-06 01:26:34.706403,yr
"$78,500 /yr (est.)",78500.0,"BROOKLYN NETS, LLC Brand Copywriter",4,1,1,"Brooklyn Sports & Entertainment
2.6","Brooklyn, NY",2.6,0,11,201 to 500 Employees,2012,Company - Private,Sports & Recreation,"Arts, Entertainment & Recreation",Unknown / Non-Applicable,2.8,2.3,2.4,2.2,2.1,2023-06-06 01:26:37.420557,yr
"$100,846 /yr (est.)",100846.0,Senior Technical Writer,5,1,1,"Big Fish Games, Inc.
3.5","Austin, TX",3.5,0,21,201 to 500 Employees,2002,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$25 to $100 million (USD),3.4,3.4,3.7,3.2,4.1,2023-06-06 01:26:44.835955,yr
"$51,151 /yr (est.)",51151.0,Customs Entry Writer / Specialist,0,2,1,"AGWorld
4.9","San Francisco, CA",4.9,0,15,1 to 50 Employees,2008,Company - Private,Farm Support,Agriculture,Unknown / Non-Applicable,4.0,4.2,4.9,4.7,4.9,2023-06-06 01:26:47.727621,yr
"$150,000 /yr (est.)",150000.0,Sr. UI Engineer (Remote),0,1,1,"CrowdStrike
4.3",Remote,4.3,1,12,1001 to 5000 Employees,2011,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),4.1,4.1,4.1,3.8,4.1,2023-06-06 01:26:50.325381,yr
"$55,166 /yr (est.)",55166.0,SOW Writer,5,1,1,"NICE Systems
4.3","Richardson, TX",4.3,0,37,5001 to 10000 Employees,1986,Company - Public,Enterprise Software & Network Solutions,Information Technology,$1 to $5 million (USD),4.2,3.9,4.3,4.0,4.0,2023-06-06 01:26:57.464493,yr
"$124,000 /yr (est.)",124000.0,"(Senior) Proposal Writer, Global Development",10,1,1,"Abt Associates
3.7","Rockville, MD",3.7,0,58,1001 to 5000 Employees,1965,Company - Private,Research & Development,Management & Consulting,$500 million to $1 billion (USD),3.3,3.5,3.6,3.0,3.5,2023-06-06 01:27:00.168925,yr
"$185,000 /yr (est.)",185000.0,"Director of Market Research, Player Sciences & Strategy (Los Angeles, CA)",8,2,0,"2K
3.9","Los Angeles, CA",3.9,0,18,Unknown,2005,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.7,3.7,3.9,3.5,3.6,2023-06-06 01:27:03.133661,yr
"$124,000 /yr (est.)",124000.0,"(Senior) Proposal Writer, Global Development",10,1,1,"Abt JTA
3.0","Rockville, MD",3.0,0,-1,-1,-1,-1,-1,-1,-1,2.0,4.0,4.0,4.0,3.0,2023-06-06 01:27:09.858481,yr
